"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Automatic","25","Gasoline","36","Automatic transmission","2011 Honda Civic DX-VP Sedan AT","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Manual","26","Gasoline","34","Manual transmission","2011 Honda Civic LX Sedan","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Automatic","25","Gasoline","36","Automatic transmission","2011 Honda Civic LX Sedan AT","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Manual","26","Gasoline","34","Manual transmission","2011 Honda Civic LX-S Sedan","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Automatic","25","Gasoline","36","Automatic transmission","2011 Honda Civic LX-S Sedan AT","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Manual","26","Gasoline","34","Manual transmission","2011 Honda Civic EX Sedan","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Automatic","25","Gasoline","36","Automatic transmission","2011 Honda Civic EX Sedan AT","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 140hp 128 ft-lbs","True","5","5 Speed Automatic","25","Gasoline","36","Automatic transmission","2011 Honda Civic EX-L Sedan","Honda","2011 Honda Civic Sedan","2011","140","128"
"155","151","216","Front-wheel drive","Honda 2.0L 4 Cyinder 197 hp 139 ft-lbs","True","6","6 Speed Manual","21","Gasoline","29","Manual transmission","2011 Honda Civic Si Sedan","Honda","2011 Honda Civic Sedan","2011","197","139"
"155","151","216","Front-wheel drive","Honda 1.8L 4 Cylinder 113 hp 109 ft-lbs CNG","True","5","5 Speed Automatic","24","Compressed natural gas","36","Automatic transmission","2011 Honda Civic GX Sedan","Honda","2011 Honda Civic Sedan","2011","113","109"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2012 Chevrolet Corvette Z06 1LZ","Chevrolet","2012 Chevrolet Corvette Z06","2012","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2012 Chevrolet Corvette Z06 2LZ","Chevrolet","2012 Chevrolet Corvette Z06","2012","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2012 Chevrolet Corvette Z06 3LZ","Chevrolet","2012 Chevrolet Corvette Z06","2012","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2011 Chevrolet Corvette Z06 1LZ","Chevrolet","2011 Chevrolet Corvette Z06","2011","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2011 Chevrolet Corvette Z06 2LZ","Chevrolet","2011 Chevrolet Corvette Z06","2011","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2011 Chevrolet Corvette Z06 3LZ","Chevrolet","2011 Chevrolet Corvette Z06","2011","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2010 Chevrolet Corvette Z06 1LZ","Chevrolet","2010 Chevrolet Corvette Z06","2010","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2010 Chevrolet Corvette Z06 2LZ","Chevrolet","2010 Chevrolet Corvette Z06","2010","505","470"
"212","108","135","Rear-wheel drive","Chevrolet 7.0L 8 Cylinder 505 hp 470 ft-lbs","True","6","6 Speed Manual","15","Gasoline","24","Manual transmission","2010 Chevrolet Corvette Z06 3LZ","Chevrolet","2010 Chevrolet Corvette Z06","2010","505","470"
"214","15","161","Front-wheel drive","Volkswagen 3.8l 6 Cylinder 197HP 230 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","23","Automatic transmission","2010 Volkswagen Routan S","Volkswagen","2010 Volkswagen Routan","2010","197","230"
"214","23","161","Front-wheel drive","Volkswagen 3.8l 6 Cylinder 197HP 230 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","23","Automatic transmission","2010 Volkswagen Routan SE","Volkswagen","2010 Volkswagen Routan","2010","197","230"
"214","15","161","Front-wheel drive","Volkswagen 4.0l 6 Cylinder 251HP 259 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","25","Automatic transmission","2010 Volkswagen Routan SEL","Volkswagen","2010 Volkswagen Routan","2010","251","259"
"214","23","161","Front-wheel drive","Volkswagen 4.0l 6 Cylinder 251HP 259 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","25","Automatic transmission","2010 Volkswagen Routan SEL Premium","Volkswagen","2010 Volkswagen Routan","2010","251","259"
"214","23","161","Front-wheel drive","Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","25","Automatic transmission","2011 Volkswagen Routan SE","Volkswagen","2011 Volkswagen Routan","2011","283","260"
"214","23","161","Front-wheel drive","Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","25","Automatic transmission","2011 Volkswagen Routan SEL","Volkswagen","2011 Volkswagen Routan","2011","283","260"
"214","15","161","Front-wheel drive","Volkswagen 3.6L 6 Cylinder 283 hp 260 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","25","Automatic transmission","2011 Volkswagen Routan SEL Premium","Volkswagen","2011 Volkswagen Routan","2011","283","260"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Manual","27","Gasoline","33","Manual transmission","2011 Honda Fit","Honda","2011 Honda Fit","2011","117","106"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Automatic","28","Gasoline","35","Automatic transmission","2011 Honda Fit AT","Honda","2011 Honda Fit","2011","117","106"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Manual","27","Gasoline","33","Manual transmission","2011 Honda Fit Sport","Honda","2011 Honda Fit","2011","117","106"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Automatic","27","Gasoline","33","Automatic transmission","2011 Honda Fit Sport AT","Honda","2011 Honda Fit","2011","117","106"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2012 Ford Flex SE","Ford","2012 Ford Flex","2012","262","248"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2012 Ford Flex SEL","Ford","2012 Ford Flex","2012","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","23","Automatic transmission","2012 Ford Flex SEL AWD","Ford","2012 Ford Flex","2012","262","248"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2012 Ford Flex Limited","Ford","2012 Ford Flex","2012","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","23","Automatic transmission","2012 Ford Flex Limited AWD","Ford","2012 Ford Flex","2012","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo","True","6","6 Speed Automatic Select Shift","16","Gasoline","22","Automatic transmission","2012 Ford Flex Limited AWD Turbo","Ford","2012 Ford Flex","2012","355","350"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2012 Ford Flex Titanium","Ford","2012 Ford Flex","2012","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","23","Automatic transmission","2012 Ford Flex Titanium AWD","Ford","2012 Ford Flex","2012","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo","True","6","6 Speed Automatic Select Shift","16","Gasoline","22","Automatic transmission","2012 Ford Flex Titanium AWD Turbo","Ford","2012 Ford Flex","2012","355","350"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Manual","27","Gasoline","33","Manual transmission","2010 Honda Fit","Honda","2010 Honda Fit","2010","117","106"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Automatic","28","Gasoline","35","Automatic transmission","2010 Honda Fit AT","Honda","2010 Honda Fit","2010","117","106"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Manual","27","Gasoline","33","Manual transmission","2010 Honda Fit Sport","Honda","2010 Honda Fit","2010","117","106"
"244","8","158","Front-wheel drive","Honda 1.5L 4 Cylinder 117 hp 106 ft-lbs","True","5","5 Speed Automatic","27","Gasoline","33","Automatic transmission","2010 Honda Fit Sport AT","Honda","2010 Honda Fit","2010","117","106"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2011 Ford Flex SE","Ford","2011 Ford Flex","2011","262","248"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2011 Ford Flex SEL","Ford","2011 Ford Flex","2011","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Ford Flex SEL AWD","Ford","2011 Ford Flex","2011","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Ford Flex SEL AWD Turbo","Ford","2011 Ford Flex","2011","355","350"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2011 Ford Flex Limited","Ford","2011 Ford Flex","2011","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Ford Flex Limited AWD","Ford","2011 Ford Flex","2011","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Ford Flex Limited AWD Turbo","Ford","2011 Ford Flex","2011","355","350"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2011 Ford Flex Titanium","Ford","2011 Ford Flex","2011","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Ford Flex Titanium AWD","Ford","2011 Ford Flex","2011","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Ford Flex Titanium AWD Turbo","Ford","2011 Ford Flex","2011","355","350"
"220","79","237","All-wheel drive","Audi 4.2L 8 cylinder 430 hp 316 ft-lbs","True","6","6 Speed Manual","11","Gasoline","20","Manual transmission","2012 Audi R8 Spyder 4.2","Audi","2012 Audi R8 Spyder","2012","430","316"
"220","83","237","All-wheel drive","Audi 5.2L 10 Cylinder 525 hp 391 ft-lbs","True","6","6 Speed Manual","12","Gasoline","19","Manual transmission","2012 Audi R8 Spyder 5.2","Audi","2012 Audi R8 Spyder","2012","525","391"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2010 Ford Flex SE","Ford","2010 Ford Flex","2010","262","248"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2010 Ford Flex SEL","Ford","2010 Ford Flex","2010","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2010 Ford Flex SEL AWD","Ford","2010 Ford Flex","2010","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2010 Ford Flex SEL AWD Turbo","Ford","2010 Ford Flex","2010","355","350"
"191","5","135","Front-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","17","Gasoline","24","Automatic transmission","2010 Ford Flex Limited","Ford","2010 Ford Flex","2010","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 262 hp 248 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2010 Ford Flex Limited AWD","Ford","2010 Ford Flex","2010","262","248"
"191","5","135","All-wheel drive","Ford 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo","True","6","6 Speed Automatic","16","Gasoline","22","Automatic transmission","2010 Ford Flex Limited AWD Turbo","Ford","2010 Ford Flex","2010","355","350"
"191","221","143","Front-wheel drive","Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","24","Automatic transmission","2011 Mazda CX-9 Sport","Mazda","2011 Mazda CX-9","2011","273","270"
"191","221","143","All-wheel drive","Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs","True","6","6 Speed Automatic Select Shift","16","Gasoline","22","Automatic transmission","2011 Mazda CX-9 Sport AWD","Mazda","2011 Mazda CX-9","2011","273","270"
"191","221","143","Front-wheel drive","Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","24","Automatic transmission","2011 Mazda CX-9 Touring","Mazda","2011 Mazda CX-9","2011","273","270"
"191","221","143","All-wheel drive","Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs","True","6","6 Speed Automatic Select Shift","16","Gasoline","22","Automatic transmission","2011 Mazda CX-9 Touring AWD","Mazda","2011 Mazda CX-9","2011","273","270"
"191","221","143","Front-wheel drive","Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","24","Automatic transmission","2011 Mazda CX-9 Grand Touring","Mazda","2011 Mazda CX-9","2011","273","270"
"191","221","143","All-wheel drive","Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs","True","6","6 Speed Automatic Select Shift","16","Gasoline","22","Automatic transmission","2011 Mazda CX-9 Grand Touring AWD","Mazda","2011 Mazda CX-9","2011","273","270"
"191","146","135","Four-wheel drive","Volkswagen 3.6L 6 Cylinder 280 hp 265 ft-lbs","True","6","6 Speed Automatic","14","Gasoline","19","Automatic transmission","2010 Volkswagen Touareg VR6 FSI Sport","Volkswagen","2010 Volkswagen Touareg","2010","280","265"
"191","146","135","Four-wheel drive","Volkswagen 3.0L 225 hp 406 ft-lbs Diesel","True","6","6 Speed Automatic","18","Diesel fuel","25","Automatic transmission","2010 Volkswagen Touareg V6 TDI Clean Diesel Sport","Volkswagen","2010 Volkswagen Touareg","2010","225","406"
"142","9","211","Rear-wheel drive","BMW 3.0L 6 cylinder 230hp 200 ft-lbs","True","6","6 Speed Manual","18","Gasoline","28","Manual transmission","2010 BMW 128i Coupe","BMW Motorrad","2010 BMW 1 Series Coupe","2010","230","200"
"142","9","211","Rear-wheel drive","BMW 3.0L 6 cylinder 230hp 200 ft-lbs","True","6","6 Speed Automatic Select Shift","18","Gasoline","28","Automatic transmission","2010 BMW 128i Coupe AT","BMW Motorrad","2010 BMW 1 Series Coupe","2010","230","200"
"142","9","211","Rear-wheel drive","BMW 3.0L 6 cylinder 230hp 200 ft-lbs","True","6","6 Speed Automatic Select Shift","18","Gasoline","28","Automatic transmission","2011 BMW 128i Coupe AT","BMW Motorrad","2011 BMW 1 Series Coupe","2011","230","200"
"142","9","211","Rear-wheel drive","BMW 3.0L 6 cylinder 230hp 200 ft-lbs","True","6","6 Speed Manual","18","Gasoline","28","Manual transmission","2011 BMW 128i Coupe","BMW Motorrad","2011 BMW 1 Series Coupe","2011","230","200"
"210","220","226","Front-wheel drive","Mitsubishi 2.0L 4 Cylinder 148 hp 146 ft-lbs","True","5","5 Speed Manual","24","Gasoline","33","Manual transmission","2011 Mitsubishi Lancer ES","Mitsubishi","2011 Mitsubishi Lancer","2011","148","146"
"210","220","226","Front-wheel drive","Mitsubishi 2.0L 4 Cylinder 148 hp 146 ft-lbs","True","5","5 Speed Manual","24","Gasoline","33","Manual transmission","2011 Mitsubishi Lancer DE","Mitsubishi","2011 Mitsubishi Lancer","2011","148","146"
"210","220","226","Front-wheel drive","Mitsubishi 2.4L 4 Cylinder 168 hp 167 ft-lbs","True","5","5 Speed Manual","22","Gasoline","31","Manual transmission","2011 Mitsubishi Lancer GTS","Mitsubishi","2011 Mitsubishi Lancer","2011","168","167"
"210","220","226","Front-wheel drive","Mitsubishi 2.0L 4 Cylinder 152 hp 146 ft-lbs","True","5","5 Speed Manual","22","Gasoline","31","Manual transmission","2010 Mitsubishi Lancer DE","Mitsubishi","2010 Mitsubishi Lancer","2010","152","146"
"210","220","226","Front-wheel drive","Mitsubishi 2.4L 4 Cylinder 168 hp 167 ft-lbs","True","5","5 Speed Manual","20","Gasoline","28","Manual transmission","2010 Mitsubishi Lancer GTS","Mitsubishi","2010 Mitsubishi Lancer","2010","168","167"
"210","220","226","Front-wheel drive","Mitsubishi 2.0L 4 Cylinder 152 hp 146 ft-lbs","True","5","5 Speed Manual","22","Gasoline","31","Manual transmission","2010 Mitsubishi Lancer ES","Mitsubishi","2010 Mitsubishi Lancer","2010","152","146"
"163","89","237","Rear-wheel drive","Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs","True","6","6 Speed Automatic Select Shift","14","Gasoline","20","Automatic transmission","2011 Toyota Sequoia SR5","Toyota","2011 Toyota Sequoia","2011","310","327"
"163","89","237","Four-wheel drive","Toyota 4.6L 8 Cylinder 310 hp 327 ft-lbs","True","6","6 Speed Automatic Select Shift","14","Gasoline","19","Automatic transmission","2011 Toyota Sequoia SR5 4x4","Toyota","2011 Toyota Sequoia","2011","310","327"
"163","89","237","Four-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs","True","6","6 Speed Automatic Select Shift","13","Gasoline","18","Automatic transmission","2011 Toyota Sequoia SR5 5.7L 4x4","Toyota","2011 Toyota Sequoia","2011","381","401"
"163","89","237","Four-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV","True","6","6 Speed Automatic Select Shift","12","Gasoline","17","Automatic transmission","2011 Toyota Sequoia SR5 FFV","Toyota","2011 Toyota Sequoia","2011","381","401"
"163","89","237","Rear-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs","True","6","6 Speed Automatic Select Shift","14","Gasoline","18","Automatic transmission","2011 Toyota Sequoia Limited","Toyota","2011 Toyota Sequoia","2011","381","401"
"163","89","237","Four-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs","True","6","6 Speed Automatic Select Shift","13","Gasoline","18","Automatic transmission","2011 Toyota Sequoia Limited 4x4","Toyota","2011 Toyota Sequoia","2011","381","401"
"163","89","237","Four-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV","True","6","6 Speed Automatic Select Shift","12","Gasoline","17","Automatic transmission","2011 Toyota Sequoia Limited FFV","Toyota","2011 Toyota Sequoia","2011","381","401"
"163","89","237","Rear-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs","True","6","6 Speed Automatic Select Shift","14","Gasoline","18","Automatic transmission","2011 Toyota Sequoia Platinum","Toyota","2011 Toyota Sequoia","2011","381","401"
"163","89","237","Four-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs","True","6","6 Speed Automatic Select Shift","13","Gasoline","18","Automatic transmission","2011 Toyota Sequoia Platinum 4x4","Toyota","2011 Toyota Sequoia","2011","381","401"
"163","89","237","Four-wheel drive","Toyota 5.7L 8 Cylinder 381 hp 401 ft-lbs FFV","True","6","6 Speed Automatic Select Shift","12","Gasoline","17","Automatic transmission","2011 Toyota Sequoia Platinum FFV","Toyota","2011 Toyota Sequoia","2011","381","401"
"185","5","135","All-wheel drive","Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs","True","7","7 Speed Automatic Select Shift","15","Gasoline","23","Automatic transmission","2010 Mercedes-Benz E550 4Matic Sedan","Mercedes","2010 Mercedes-Benz E-Class Sedan","2010","382","391"
"185","5","135","Rear-wheel drive","Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs","True","7","7 Speed Automatic Select Shift","16","Gasoline","24","Automatic transmission","2010 Mercedes-Benz E550 Sedan","Mercedes","2010 Mercedes-Benz E-Class Sedan","2010","382","391"
"162","22","183","Rear-wheel drive","Mercedes-AMG 6.2L 8 Cylinder 518hp 465ft-lbs","True","7","7 Speed Automatic Select Shift","13","Gasoline","20","Automatic transmission","2010 Mercedes-Benz E63 AMG","AMG","2010 Mercedes-Benz E-Class Sedan","2010","518","465"
"212","123","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged","True","6","6 Speed Manual","14","Gasoline","21","Manual transmission","2012 Chevrolet Corvette ZR1 1ZR","Chevrolet","2012 Chevrolet Corvette ZR1","2012","638","604"
"212","123","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged","True","6","6 Speed Manual","14","Gasoline","21","Manual transmission","2012 Chevrolet Corvette ZR1 3ZR","Chevrolet","2012 Chevrolet Corvette ZR1","2012","638","604"
"212","123","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged","True","6","6 Speed Manual","14","Gasoline","20","Manual transmission","2011 Chevrolet Corvette ZR1 1ZR","Chevrolet","2011 Chevrolet Corvette ZR1","2011","638","604"
"212","123","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged","True","6","6 Speed Manual","14","Gasoline","20","Manual transmission","2011 Chevrolet Corvette ZR1 3ZR","Chevrolet","2011 Chevrolet Corvette ZR1","2011","638","604"
"212","123","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged","True","6","6 Speed Manual","14","Gasoline","20","Manual transmission","2010 Chevrolet Corvette ZR1 1ZR","Chevrolet","2010 Chevrolet Corvette ZR1","2010","638","604"
"212","123","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 638 hp 604 ft-lbs S-charged","True","6","6 Speed Manual","14","Gasoline","20","Manual transmission","2010 Chevrolet Corvette ZR1 3ZR","Chevrolet","2010 Chevrolet Corvette ZR1","2010","638","604"
"221","222","254","Front-wheel drive","Nissan 2.5L 4 cylinder 200 hp 180 ft-lbs","True","6","6 Speed Manual","21","Gasoline","28","Manual transmission","2011 Nissan Sentra SE-R Spec V","Nissan","2011 Nissan Sentra","2011","200","180"
"231","214","254","Front-wheel drive","Nissan 2.0L 4 cylinder 140 hp 147 ft-lbs","True","6","6 Speed Manual","24","Gasoline","31","Manual transmission","2011 Nissan Sentra 2.0","Nissan","2011 Nissan Sentra","2011","140","147"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Manual","16","Gasoline","26","Manual transmission","2012 Chevrolet Corvette Grand Sport Coupe 1LT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Automatic","15","Gasoline","25","Automatic transmission","2012 Chevrolet Corvette Grand Sport Coupe 1LT AT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Manual","16","Gasoline","26","Manual transmission","2012 Chevrolet Corvette Grand Sport Coupe 2LT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Automatic","15","Gasoline","25","Automatic transmission","2012 Chevrolet Corvette Grand Sport Coupe 2LT AT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Manual","16","Gasoline","26","Manual transmission","2012 Chevrolet Corvette Grand Sport Coupe 3LT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Automatic","15","Gasoline","25","Automatic transmission","2012 Chevrolet Corvette Grand Sport Coupe 3LT AT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Manual","16","Gasoline","26","Manual transmission","2012 Chevrolet Corvette Grand Sport Coupe 4LT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
"212","108","135","Rear-wheel drive","Chevrolet 6.2L 8 Cylinder 430 hp 424 ft-lbs","True","6","6 Speed Automatic","15","Gasoline","25","Automatic transmission","2012 Chevrolet Corvette Grand Sport Coupe 4LT AT","Chevrolet","2012 Chevrolet Corvette Grand Sport Coupe","2012","430","424"
