[    0.000000] Linux version 5.8.0-63-generic (buildd@lgw01-amd64-035) (gcc (Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0, GNU ld (GNU Binutils for Ubuntu) 2.34) #71~20.04.1-Ubuntu SMP Thu Jul 15 17:46:08 UTC 2021 (Ubuntu 5.8.0-63.71~20.04.1-generic 5.8.18)
[    0.000000] Command line: BOOT_IMAGE=/boot/vmlinuz-5.8.0-63-generic root=UUID=877e1867-02f1-46cd-b135-28e5fb0a7646 ro quiet splash
[    0.000000] KERNEL supported cpus:
[    0.000000]   Intel GenuineIntel
[    0.000000]   AMD AuthenticAMD
[    0.000000]   Hygon HygonGenuine
[    0.000000]   Centaur CentaurHauls
[    0.000000]   zhaoxin   Shanghai  
[    0.000000] Disabled fast string operations
[    0.000000] x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers'
[    0.000000] x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers'
[    0.000000] x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers'
[    0.000000] x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256
[    0.000000] x86/fpu: Enabled xstate features 0x7, context size is 832 bytes, using 'standard' format.
[    0.000000] BIOS-provided physical RAM map:
[    0.000000] BIOS-e820: [mem 0x0000000000000000-0x000000000009e7ff] usable
[    0.000000] BIOS-e820: [mem 0x000000000009e800-0x000000000009ffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000000dc000-0x00000000000fffff] reserved
[    0.000000] BIOS-e820: [mem 0x0000000000100000-0x00000000bfedffff] usable
[    0.000000] BIOS-e820: [mem 0x00000000bfee0000-0x00000000bfefefff] ACPI data
[    0.000000] BIOS-e820: [mem 0x00000000bfeff000-0x00000000bfefffff] ACPI NVS
[    0.000000] BIOS-e820: [mem 0x00000000bff00000-0x00000000bfffffff] usable
[    0.000000] BIOS-e820: [mem 0x00000000f0000000-0x00000000f7ffffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fec00000-0x00000000fec0ffff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fee00000-0x00000000fee00fff] reserved
[    0.000000] BIOS-e820: [mem 0x00000000fffe0000-0x00000000ffffffff] reserved
[    0.000000] BIOS-e820: [mem 0x0000000100000000-0x000000023fffffff] usable
[    0.000000] NX (Execute Disable) protection: active
[    0.000000] SMBIOS 2.7 present.
[    0.000000] DMI: VMware, Inc. VMware Virtual Platform/440BX Desktop Reference Platform, BIOS 6.00 07/22/2020
[    0.000000] vmware: hypercall mode: 0x02
[    0.000000] Hypervisor detected: VMware
[    0.000000] vmware: TSC freq read from hypervisor : 2294.609 MHz
[    0.000000] vmware: Host bus clock speed read from hypervisor : 66000000 Hz
[    0.000000] vmware: using clock offset of 77016823732 ns
[    0.000076] tsc: Detected 2294.609 MHz processor
[    0.003349] e820: update [mem 0x00000000-0x00000fff] usable ==> reserved
[    0.003354] e820: remove [mem 0x000a0000-0x000fffff] usable
[    0.003363] last_pfn = 0x240000 max_arch_pfn = 0x400000000
[    0.003594] MTRR default type: uncachable
[    0.003596] MTRR fixed ranges enabled:
[    0.003598]   00000-9FFFF write-back
[    0.003599]   A0000-BFFFF uncachable
[    0.003601]   C0000-CFFFF write-protect
[    0.003602]   D0000-EFFFF uncachable
[    0.003603]   F0000-FFFFF write-protect
[    0.003604] MTRR variable ranges enabled:
[    0.003606]   0 base 000000000000 mask 1FC000000000 write-back
[    0.003608]   1 base 0000C0000000 mask 1FFFC0000000 uncachable
[    0.003609]   2 disabled
[    0.003610]   3 disabled
[    0.003611]   4 disabled
[    0.003611]   5 disabled
[    0.003612]   6 disabled
[    0.003612]   7 disabled
[    0.003704] x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  
[    0.003790] total RAM covered: 261120M
[    0.004285]  gran_size: 64K 	chunk_size: 64K 	num_reg: 8  	lose cover RAM: 0G
[    0.019578] SRAT: PXM 0 -> APIC 0x6a -> Node 0
[    0.019579] SRAT: PXM 0 -> APIC 0x6c -> Node 0
[    0.019579] SRAT: PXM 0 -> APIC 0x6e -> Node 0
[    0.019580] SRAT: PXM 0 -> APIC 0x70 -> Node 0
[    0.019580] SRAT: PXM 0 -> APIC 0x72 -> Node 0
[    0.019581] SRAT: PXM 0 -> APIC 0x74 -> Node 0
[    0.019581] SRAT: PXM 0 -> APIC 0x76 -> Node 0
[    0.019582] SRAT: PXM 0 -> APIC 0x78 -> Node 0
[    0.019582] SRAT: PXM 0 -> APIC 0x7a -> Node 0
[    0.019582] SRAT: PXM 0 -> APIC 0x7c -> Node 0
[    0.019583] SRAT: PXM 0 -> APIC 0x7e -> Node 0
[    0.019583] SRAT: PXM 0 -> APIC 0x80 -> Node 0
[    0.019584] SRAT: PXM 0 -> APIC 0x82 -> Node 0
[    0.019584] SRAT: PXM 0 -> APIC 0x84 -> Node 0
[    0.019585] SRAT: PXM 0 -> APIC 0x86 -> Node 0
[    0.019585] SRAT: PXM 0 -> APIC 0x88 -> Node 0
[    0.019586] SRAT: PXM 0 -> APIC 0x8a -> Node 0
[    0.019586] SRAT: PXM 0 -> APIC 0x8c -> Node 0
[    0.019587] SRAT: PXM 0 -> APIC 0x8e -> Node 0
[    0.019587] SRAT: PXM 0 -> APIC 0x90 -> Node 0
[    0.019588] SRAT: PXM 0 -> APIC 0x92 -> Node 0
[    0.019588] SRAT: PXM 0 -> APIC 0x94 -> Node 0
[    0.019589] SRAT: PXM 0 -> APIC 0x96 -> Node 0
[    0.019589] SRAT: PXM 0 -> APIC 0x98 -> Node 0
[    0.019590] SRAT: PXM 0 -> APIC 0x9a -> Node 0
[    0.019590] SRAT: PXM 0 -> APIC 0x9c -> Node 0
[    0.019591] SRAT: PXM 0 -> APIC 0x9e -> Node 0
[    0.019591] SRAT: PXM 0 -> APIC 0xa0 -> Node 0
[    0.019592] SRAT: PXM 0 -> APIC 0xa2 -> Node 0
[    0.019592] SRAT: PXM 0 -> APIC 0xa4 -> Node 0
[    0.019593] SRAT: PXM 0 -> APIC 0xa6 -> Node 0
[    0.019593] SRAT: PXM 0 -> APIC 0xa8 -> Node 0
[    0.019593] SRAT: PXM 0 -> APIC 0xaa -> Node 0
[    0.019594] SRAT: PXM 0 -> APIC 0xac -> Node 0
[    0.019594] SRAT: PXM 0 -> APIC 0xae -> Node 0
[    0.019595] SRAT: PXM 0 -> APIC 0xb0 -> Node 0
[    0.019595] SRAT: PXM 0 -> APIC 0xb2 -> Node 0
[    0.019596] SRAT: PXM 0 -> APIC 0xb4 -> Node 0
[    0.019596] SRAT: PXM 0 -> APIC 0xb6 -> Node 0
[    0.019597] SRAT: PXM 0 -> APIC 0xb8 -> Node 0
[    0.019597] SRAT: PXM 0 -> APIC 0xba -> Node 0
[    0.019598] SRAT: PXM 0 -> APIC 0xbc -> Node 0
[    0.019598] SRAT: PXM 0 -> APIC 0xbe -> Node 0
[    0.019599] SRAT: PXM 0 -> APIC 0xc0 -> Node 0
[    0.019599] SRAT: PXM 0 -> APIC 0xc2 -> Node 0
[    0.019600] SRAT: PXM 0 -> APIC 0xc4 -> Node 0
[    0.019600] SRAT: PXM 0 -> APIC 0xc6 -> Node 0
[    0.019601] SRAT: PXM 0 -> APIC 0xc8 -> Node 0
[    0.019601] SRAT: PXM 0 -> APIC 0xca -> Node 0
[    0.019601] SRAT: PXM 0 -> APIC 0xcc -> Node 0
[    0.019602] SRAT: PXM 0 -> APIC 0xce -> Node 0
[    0.019602] SRAT: PXM 0 -> APIC 0xd0 -> Node 0
[    0.019603] SRAT: PXM 0 -> APIC 0xd2 -> Node 0
[    0.019603] SRAT: PXM 0 -> APIC 0xd4 -> Node 0
[    0.019604] SRAT: PXM 0 -> APIC 0xd6 -> Node 0
[    0.019604] SRAT: PXM 0 -> APIC 0xd8 -> Node 0
[    0.019605] SRAT: PXM 0 -> APIC 0xda -> Node 0
[    0.019605] SRAT: PXM 0 -> APIC 0xdc -> Node 0
[    0.019606] SRAT: PXM 0 -> APIC 0xde -> Node 0
[    0.019606] SRAT: PXM 0 -> APIC 0xe0 -> Node 0
[    0.019607] SRAT: PXM 0 -> APIC 0xe2 -> Node 0
[    0.019607] SRAT: PXM 0 -> APIC 0xe4 -> Node 0
[    0.019608] SRAT: PXM 0 -> APIC 0xe6 -> Node 0
[    0.019608] SRAT: PXM 0 -> APIC 0xe8 -> Node 0
[    0.019609] SRAT: PXM 0 -> APIC 0xea -> Node 0
[    0.019609] SRAT: PXM 0 -> APIC 0xec -> Node 0
[    0.019610] SRAT: PXM 0 -> APIC 0xee -> Node 0
[    0.019610] SRAT: PXM 0 -> APIC 0xf0 -> Node 0
[    0.019611] SRAT: PXM 0 -> APIC 0xf2 -> Node 0
[    0.019611] SRAT: PXM 0 -> APIC 0xf4 -> Node 0
[    0.019612] SRAT: PXM 0 -> APIC 0xf6 -> Node 0
[    0.019612] SRAT: PXM 0 -> APIC 0xf8 -> Node 0
[    0.019613] SRAT: PXM 0 -> APIC 0xfa -> Node 0
[    0.019613] SRAT: PXM 0 -> APIC 0xfc -> Node 0
[    0.019614] SRAT: PXM 0 -> APIC 0xfe -> Node 0
[    0.019618] ACPI: SRAT: Node 0 PXM 0 [mem 0x00000000-0x0009ffff]
[    0.019619] ACPI: SRAT: Node 0 PXM 0 [mem 0x00100000-0xbfffffff]
[    0.019620] ACPI: SRAT: Node 0 PXM 0 [mem 0x100000000-0x23fffffff]
[    0.019621] ACPI: SRAT: Node 0 PXM 0 [mem 0x240000000-0x203fffffff] hotplug
[    0.019624] NUMA: Node 0 [mem 0x00000000-0x0009ffff] + [mem 0x00100000-0xbfffffff] -> [mem 0x00000000-0xbfffffff]
[    0.019625] NUMA: Node 0 [mem 0x00000000-0xbfffffff] + [mem 0x100000000-0x23fffffff] -> [mem 0x00000000-0x23fffffff]
[    0.019634] NODE_DATA(0) allocated [mem 0x23ffd6000-0x23fffffff]
[    0.023242] Zone ranges:
[    0.023245]   DMA      [mem 0x0000000000001000-0x0000000000ffffff]
[    0.023247]   DMA32    [mem 0x0000000001000000-0x00000000ffffffff]
[    0.023249]   Normal   [mem 0x0000000100000000-0x000000023fffffff]
[    0.023251]   Device   empty
[    0.023252] Movable zone start for each node
[    0.023255] Early memory node ranges
[    0.023257]   node   0: [mem 0x0000000000001000-0x000000000009dfff]
[    0.023258]   node   0: [mem 0x0000000000100000-0x00000000bfedffff]
[    0.023259]   node   0: [mem 0x00000000bff00000-0x00000000bfffffff]
[    0.023261]   node   0: [mem 0x0000000100000000-0x000000023fffffff]
[    0.023264] Initmem setup node 0 [mem 0x0000000000001000-0x000000023fffffff]
[    0.023267] On node 0 totalpages: 2097021
[    0.023268]   DMA zone: 64 pages used for memmap
[    0.023269]   DMA zone: 21 pages reserved
[    0.023270]   DMA zone: 3997 pages, LIFO batch:0
[    0.048733]   DMA zone: 28771 pages in unavailable ranges
[    0.048736]   DMA32 zone: 12224 pages used for memmap
[    0.048738]   DMA32 zone: 782304 pages, LIFO batch:63
[    0.817912]   DMA32 zone: 32 pages in unavailable ranges
[    0.817916]   Normal zone: 20480 pages used for memmap
[    0.817918]   Normal zone: 1310720 pages, LIFO batch:63
[    1.976756] ACPI: PM-Timer IO Port: 0x1008
[    1.976760] ACPI: Local APIC address 0xfee00000
[    1.976773] system APIC only can use physical flat
[    1.976792] ACPI: LAPIC_NMI (acpi_id[0x00] high edge lint[0x1])
[    1.976793] ACPI: LAPIC_NMI (acpi_id[0x01] high edge lint[0x1])
[    1.976793] ACPI: LAPIC_NMI (acpi_id[0x02] high edge lint[0x1])
[    1.976794] ACPI: LAPIC_NMI (acpi_id[0x03] high edge lint[0x1])
[    1.976794] ACPI: LAPIC_NMI (acpi_id[0x04] high edge lint[0x1])
[    1.976795] ACPI: LAPIC_NMI (acpi_id[0x05] high edge lint[0x1])
[    1.976796] ACPI: LAPIC_NMI (acpi_id[0x06] high edge lint[0x1])
[    1.976796] ACPI: LAPIC_NMI (acpi_id[0x07] high edge lint[0x1])
[    1.976797] ACPI: LAPIC_NMI (acpi_id[0x08] high edge lint[0x1])
[    1.976797] ACPI: LAPIC_NMI (acpi_id[0x09] high edge lint[0x1])
[    1.976798] ACPI: LAPIC_NMI (acpi_id[0x0a] high edge lint[0x1])
[    1.976798] ACPI: LAPIC_NMI (acpi_id[0x0b] high edge lint[0x1])
[    1.976799] ACPI: LAPIC_NMI (acpi_id[0x0c] high edge lint[0x1])
[    1.976799] ACPI: LAPIC_NMI (acpi_id[0x0d] high edge lint[0x1])
[    1.976800] ACPI: LAPIC_NMI (acpi_id[0x0e] high edge lint[0x1])
[    1.976800] ACPI: LAPIC_NMI (acpi_id[0x0f] high edge lint[0x1])
[    1.976801] ACPI: LAPIC_NMI (acpi_id[0x10] high edge lint[0x1])
[    1.976802] ACPI: LAPIC_NMI (acpi_id[0x11] high edge lint[0x1])
[    1.976802] ACPI: LAPIC_NMI (acpi_id[0x12] high edge lint[0x1])
[    1.976803] ACPI: LAPIC_NMI (acpi_id[0x13] high edge lint[0x1])
[    1.976803] ACPI: LAPIC_NMI (acpi_id[0x14] high edge lint[0x1])
[    1.976804] ACPI: LAPIC_NMI (acpi_id[0x15] high edge lint[0x1])
[    1.976805] ACPI: LAPIC_NMI (acpi_id[0x16] high edge lint[0x1])
[    1.976805] ACPI: LAPIC_NMI (acpi_id[0x17] high edge lint[0x1])
[    1.976806] ACPI: LAPIC_NMI (acpi_id[0x18] high edge lint[0x1])
[    1.976807] ACPI: LAPIC_NMI (acpi_id[0x19] high edge lint[0x1])
[    1.976807] ACPI: LAPIC_NMI (acpi_id[0x1a] high edge lint[0x1])
[    1.976808] ACPI: LAPIC_NMI (acpi_id[0x1b] high edge lint[0x1])
[    1.976808] ACPI: LAPIC_NMI (acpi_id[0x1c] high edge lint[0x1])
[    1.976809] ACPI: LAPIC_NMI (acpi_id[0x1d] high edge lint[0x1])
[    1.976809] ACPI: LAPIC_NMI (acpi_id[0x1e] high edge lint[0x1])
[    1.976810] ACPI: LAPIC_NMI (acpi_id[0x1f] high edge lint[0x1])
[    1.976810] ACPI: LAPIC_NMI (acpi_id[0x20] high edge lint[0x1])
[    1.976811] ACPI: LAPIC_NMI (acpi_id[0x21] high edge lint[0x1])
[    1.976811] ACPI: LAPIC_NMI (acpi_id[0x22] high edge lint[0x1])
[    1.976812] ACPI: LAPIC_NMI (acpi_id[0x23] high edge lint[0x1])
[    1.976812] ACPI: LAPIC_NMI (acpi_id[0x24] high edge lint[0x1])
[    1.976813] ACPI: LAPIC_NMI (acpi_id[0x25] high edge lint[0x1])
[    1.976813] ACPI: LAPIC_NMI (acpi_id[0x26] high edge lint[0x1])
[    1.976814] ACPI: LAPIC_NMI (acpi_id[0x27] high edge lint[0x1])
[    1.976814] ACPI: LAPIC_NMI (acpi_id[0x28] high edge lint[0x1])
[    1.976815] ACPI: LAPIC_NMI (acpi_id[0x29] high edge lint[0x1])
[    1.976816] ACPI: LAPIC_NMI (acpi_id[0x2a] high edge lint[0x1])
[    1.976816] ACPI: LAPIC_NMI (acpi_id[0x2b] high edge lint[0x1])
[    1.976817] ACPI: LAPIC_NMI (acpi_id[0x2c] high edge lint[0x1])
[    1.976817] ACPI: LAPIC_NMI (acpi_id[0x2d] high edge lint[0x1])
[    1.976818] ACPI: LAPIC_NMI (acpi_id[0x2e] high edge lint[0x1])
[    1.976818] ACPI: LAPIC_NMI (acpi_id[0x2f] high edge lint[0x1])
[    1.976819] ACPI: LAPIC_NMI (acpi_id[0x30] high edge lint[0x1])
[    1.976819] ACPI: LAPIC_NMI (acpi_id[0x31] high edge lint[0x1])
[    1.976820] ACPI: LAPIC_NMI (acpi_id[0x32] high edge lint[0x1])
[    1.976820] ACPI: LAPIC_NMI (acpi_id[0x33] high edge lint[0x1])
[    1.976821] ACPI: LAPIC_NMI (acpi_id[0x34] high edge lint[0x1])
[    1.976821] ACPI: LAPIC_NMI (acpi_id[0x35] high edge lint[0x1])
[    1.976822] ACPI: LAPIC_NMI (acpi_id[0x36] high edge lint[0x1])
[    1.976822] ACPI: LAPIC_NMI (acpi_id[0x37] high edge lint[0x1])
[    1.976823] ACPI: LAPIC_NMI (acpi_id[0x38] high edge lint[0x1])
[    1.976823] ACPI: LAPIC_NMI (acpi_id[0x39] high edge lint[0x1])
[    1.976824] ACPI: LAPIC_NMI (acpi_id[0x3a] high edge lint[0x1])
[    1.976825] ACPI: LAPIC_NMI (acpi_id[0x3b] high edge lint[0x1])
[    1.976825] ACPI: LAPIC_NMI (acpi_id[0x3c] high edge lint[0x1])
[    1.976826] ACPI: LAPIC_NMI (acpi_id[0x3d] high edge lint[0x1])
[    1.976826] ACPI: LAPIC_NMI (acpi_id[0x3e] high edge lint[0x1])
[    1.976827] ACPI: LAPIC_NMI (acpi_id[0x3f] high edge lint[0x1])
[    1.976827] ACPI: LAPIC_NMI (acpi_id[0x40] high edge lint[0x1])
[    1.976828] ACPI: LAPIC_NMI (acpi_id[0x41] high edge lint[0x1])
[    1.976828] ACPI: LAPIC_NMI (acpi_id[0x42] high edge lint[0x1])
[    1.976829] ACPI: LAPIC_NMI (acpi_id[0x43] high edge lint[0x1])
[    1.976829] ACPI: LAPIC_NMI (acpi_id[0x44] high edge lint[0x1])
[    1.976830] ACPI: LAPIC_NMI (acpi_id[0x45] high edge lint[0x1])
[    1.976830] ACPI: LAPIC_NMI (acpi_id[0x46] high edge lint[0x1])
[    1.976831] ACPI: LAPIC_NMI (acpi_id[0x47] high edge lint[0x1])
[    1.976831] ACPI: LAPIC_NMI (acpi_id[0x48] high edge lint[0x1])
[    1.976832] ACPI: LAPIC_NMI (acpi_id[0x49] high edge lint[0x1])
[    1.976833] ACPI: LAPIC_NMI (acpi_id[0x4a] high edge lint[0x1])
[    1.976833] ACPI: LAPIC_NMI (acpi_id[0x4b] high edge lint[0x1])
[    1.976834] ACPI: LAPIC_NMI (acpi_id[0x4c] high edge lint[0x1])
[    1.976834] ACPI: LAPIC_NMI (acpi_id[0x4d] high edge lint[0x1])
[    1.976835] ACPI: LAPIC_NMI (acpi_id[0x4e] high edge lint[0x1])
[    1.976835] ACPI: LAPIC_NMI (acpi_id[0x4f] high edge lint[0x1])
[    1.976836] ACPI: LAPIC_NMI (acpi_id[0x50] high edge lint[0x1])
[    1.976837] ACPI: LAPIC_NMI (acpi_id[0x51] high edge lint[0x1])
[    1.976837] ACPI: LAPIC_NMI (acpi_id[0x52] high edge lint[0x1])
[    1.976838] ACPI: LAPIC_NMI (acpi_id[0x53] high edge lint[0x1])
[    1.976838] ACPI: LAPIC_NMI (acpi_id[0x54] high edge lint[0x1])
[    1.976839] ACPI: LAPIC_NMI (acpi_id[0x55] high edge lint[0x1])
[    1.976840] ACPI: LAPIC_NMI (acpi_id[0x56] high edge lint[0x1])
[    1.976840] ACPI: LAPIC_NMI (acpi_id[0x57] high edge lint[0x1])
[    1.976841] ACPI: LAPIC_NMI (acpi_id[0x58] high edge lint[0x1])
[    1.976841] ACPI: LAPIC_NMI (acpi_id[0x59] high edge lint[0x1])
[    1.976842] ACPI: LAPIC_NMI (acpi_id[0x5a] high edge lint[0x1])
[    1.976842] ACPI: LAPIC_NMI (acpi_id[0x5b] high edge lint[0x1])
[    1.976843] ACPI: LAPIC_NMI (acpi_id[0x5c] high edge lint[0x1])
[    1.976843] ACPI: LAPIC_NMI (acpi_id[0x5d] high edge lint[0x1])
[    1.976844] ACPI: LAPIC_NMI (acpi_id[0x5e] high edge lint[0x1])
[    1.976844] ACPI: LAPIC_NMI (acpi_id[0x5f] high edge lint[0x1])
[    1.976845] ACPI: LAPIC_NMI (acpi_id[0x60] high edge lint[0x1])
[    1.976845] ACPI: LAPIC_NMI (acpi_id[0x61] high edge lint[0x1])
[    1.976846] ACPI: LAPIC_NMI (acpi_id[0x62] high edge lint[0x1])
[    1.976846] ACPI: LAPIC_NMI (acpi_id[0x63] high edge lint[0x1])
[    1.976847] ACPI: LAPIC_NMI (acpi_id[0x64] high edge lint[0x1])
[    1.976847] ACPI: LAPIC_NMI (acpi_id[0x65] high edge lint[0x1])
[    1.976848] ACPI: LAPIC_NMI (acpi_id[0x66] high edge lint[0x1])
[    1.976849] ACPI: LAPIC_NMI (acpi_id[0x67] high edge lint[0x1])
[    1.976849] ACPI: LAPIC_NMI (acpi_id[0x68] high edge lint[0x1])
[    1.976850] ACPI: LAPIC_NMI (acpi_id[0x69] high edge lint[0x1])
[    1.976850] ACPI: LAPIC_NMI (acpi_id[0x6a] high edge lint[0x1])
[    1.976851] ACPI: LAPIC_NMI (acpi_id[0x6b] high edge lint[0x1])
[    1.976851] ACPI: LAPIC_NMI (acpi_id[0x6c] high edge lint[0x1])
[    1.976852] ACPI: LAPIC_NMI (acpi_id[0x6d] high edge lint[0x1])
[    1.976852] ACPI: LAPIC_NMI (acpi_id[0x6e] high edge lint[0x1])
[    1.976853] ACPI: LAPIC_NMI (acpi_id[0x6f] high edge lint[0x1])
[    1.976853] ACPI: LAPIC_NMI (acpi_id[0x70] high edge lint[0x1])
[    1.976854] ACPI: LAPIC_NMI (acpi_id[0x71] high edge lint[0x1])
[    1.976854] ACPI: LAPIC_NMI (acpi_id[0x72] high edge lint[0x1])
[    1.976855] ACPI: LAPIC_NMI (acpi_id[0x73] high edge lint[0x1])
[    1.976855] ACPI: LAPIC_NMI (acpi_id[0x74] high edge lint[0x1])
[    1.976856] ACPI: LAPIC_NMI (acpi_id[0x75] high edge lint[0x1])
[    1.976856] ACPI: LAPIC_NMI (acpi_id[0x76] high edge lint[0x1])
[    1.976857] ACPI: LAPIC_NMI (acpi_id[0x77] high edge lint[0x1])
[    1.976857] ACPI: LAPIC_NMI (acpi_id[0x78] high edge lint[0x1])
[    1.976858] ACPI: LAPIC_NMI (acpi_id[0x79] high edge lint[0x1])
[    1.976859] ACPI: LAPIC_NMI (acpi_id[0x7a] high edge lint[0x1])
[    1.976859] ACPI: LAPIC_NMI (acpi_id[0x7b] high edge lint[0x1])
[    1.976860] ACPI: LAPIC_NMI (acpi_id[0x7c] high edge lint[0x1])
[    1.976860] ACPI: LAPIC_NMI (acpi_id[0x7d] high edge lint[0x1])
[    1.976861] ACPI: LAPIC_NMI (acpi_id[0x7e] high edge lint[0x1])
[    1.976861] ACPI: LAPIC_NMI (acpi_id[0x7f] high edge lint[0x1])
[    1.977010] IOAPIC[0]: apic_id 1, version 32, address 0xfec00000, GSI 0-23
[    1.977016] ACPI: INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 high edge)
[    1.977019] ACPI: IRQ0 used by override.
[    1.977020] ACPI: IRQ9 used by override.
[    1.977025] Using ACPI (MADT) for SMP configuration information
[    1.977027] ACPI: HPET id: 0x8086af01 base: 0xfed00000
[    1.977033] TSC deadline timer available
[    1.977048] smpboot: Allowing 128 CPUs, 124 hotplug CPUs
[    1.977272] PM: hibernation: Registered nosave memory: [mem 0x00000000-0x00000fff]
[    1.977274] PM: hibernation: Registered nosave memory: [mem 0x0009e000-0x0009efff]
[    1.977274] PM: hibernation: Registered nosave memory: [mem 0x0009f000-0x0009ffff]
[    1.977275] PM: hibernation: Registered nosave memory: [mem 0x000a0000-0x000dbfff]
[    1.977276] PM: hibernation: Registered nosave memory: [mem 0x000dc000-0x000fffff]
[    1.977277] PM: hibernation: Registered nosave memory: [mem 0xbfee0000-0xbfefefff]
[    1.977277] PM: hibernation: Registered nosave memory: [mem 0xbfeff000-0xbfefffff]
[    1.977279] PM: hibernation: Registered nosave memory: [mem 0xc0000000-0xefffffff]
[    1.977279] PM: hibernation: Registered nosave memory: [mem 0xf0000000-0xf7ffffff]
[    1.977280] PM: hibernation: Registered nosave memory: [mem 0xf8000000-0xfebfffff]
[    1.977280] PM: hibernation: Registered nosave memory: [mem 0xfec00000-0xfec0ffff]
[    1.977281] PM: hibernation: Registered nosave memory: [mem 0xfec10000-0xfedfffff]
[    1.977281] PM: hibernation: Registered nosave memory: [mem 0xfee00000-0xfee00fff]
[    1.977282] PM: hibernation: Registered nosave memory: [mem 0xfee01000-0xfffdffff]
[    1.977282] PM: hibernation: Registered nosave memory: [mem 0xfffe0000-0xffffffff]
[    1.977285] [mem 0xc0000000-0xefffffff] available for PCI devices
[    1.977286] Booting paravirtualized kernel on VMware hypervisor
[    1.977290] clocksource: refined-jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645519600211568 ns
[    1.977299] setup_percpu: NR_CPUS:8192 nr_cpumask_bits:128 nr_cpu_ids:128 nr_node_ids:1
[    2.582308] percpu: Embedded 56 pages/cpu s192512 r8192 d28672 u262144
[    2.582339] pcpu-alloc: s192512 r8192 d28672 u262144 alloc=1*2097152
[    2.582341] pcpu-alloc: [0] 000 001 002 003 004 005 006 007 
[    2.582346] pcpu-alloc: [0] 008 009 010 011 012 013 014 015 
[    2.582350] pcpu-alloc: [0] 016 017 018 019 020 021 022 023 
[    2.582354] pcpu-alloc: [0] 024 025 026 027 028 029 030 031 
[    2.582358] pcpu-alloc: [0] 032 033 034 035 036 037 038 039 
[    2.582363] pcpu-alloc: [0] 040 041 042 043 044 045 046 047 
[    2.582367] pcpu-alloc: [0] 048 049 050 051 052 053 054 055 
[    2.582371] pcpu-alloc: [0] 056 057 058 059 060 061 062 063 
[    2.582375] pcpu-alloc: [0] 064 065 066 067 068 069 070 071 
[    2.582380] pcpu-alloc: [0] 072 073 074 075 076 077 078 079 
[    2.582385] pcpu-alloc: [0] 080 081 082 083 084 085 086 087 
[    2.582389] pcpu-alloc: [0] 088 089 090 091 092 093 094 095 
[    2.582393] pcpu-alloc: [0] 096 097 098 099 100 101 102 103 
[    2.582398] pcpu-alloc: [0] 104 105 106 107 108 109 110 111 
[    2.582402] pcpu-alloc: [0] 112 113 114 115 116 117 118 119 
[    2.582407] pcpu-alloc: [0] 120 121 122 123 124 125 126 127 
[    2.582698] Built 1 zonelists, mobility grouping on.  Total pages: 2064232
[    2.582700] Policy zone: Normal
[    2.582703] Kernel command line: BOOT_IMAGE=/boot/vmlinuz-5.8.0-63-generic root=UUID=877e1867-02f1-46cd-b135-28e5fb0a7646 ro quiet splash
[    2.582965] printk: log_buf_len individual max cpu contribution: 4096 bytes
[    2.582966] printk: log_buf_len total cpu_extra contributions: 520192 bytes
[    2.582967] printk: log_buf_len min size: 262144 bytes
[    2.603510] printk: log_buf_len: 1048576 bytes
[    2.603513] printk: early log buf free: 223476(85%)
[    2.755749] Dentry cache hash table entries: 1048576 (order: 11, 8388608 bytes, linear)
[    2.814282] Inode-cache hash table entries: 524288 (order: 10, 4194304 bytes, linear)
[    2.819358] mem auto-init: stack:off, heap alloc:on, heap free:off
[    3.278383] Memory: 8063108K/8388084K available (14339K kernel code, 2538K rwdata, 5456K rodata, 2648K init, 4912K bss, 324976K reserved, 0K cma-reserved)
[    3.278394] random: get_random_u64 called from kmem_cache_open+0x29/0x410 with crng_init=0
[    3.281193] SLUB: HWalign=64, Order=0-3, MinObjects=0, CPUs=128, Nodes=1
[    3.281493] Kernel/User page tables isolation: enabled
[    3.282815] ftrace: allocating 46483 entries in 182 pages
[    3.321975] ftrace: allocated 182 pages with 5 groups
[    3.327239] rcu: Hierarchical RCU implementation.
[    3.327242] rcu: 	RCU restricting CPUs from NR_CPUS=8192 to nr_cpu_ids=128.
[    3.327243] 	Trampoline variant of Tasks RCU enabled.
[    3.327244] 	Rude variant of Tasks RCU enabled.
[    3.327244] 	Tracing variant of Tasks RCU enabled.
[    3.327245] rcu: RCU calculated value of scheduler-enlistment delay is 25 jiffies.
[    3.327245] rcu: Adjusting geometry for rcu_fanout_leaf=16, nr_cpu_ids=128
[    3.334369] NR_IRQS: 524544, nr_irqs: 1448, preallocated irqs: 16
[    3.336672] random: crng done (trusting CPU's manufacturer)
